"Site","Mark","Individual","Orientation","Altitude","Plot","ID","Site_Plot","Date","Days","Emergence","Emergence.overall"
"SM1","E08","i","S","M","E","SM1 E08 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E09","d","S","M","E","SM1 E09 d","SM1 E",2018-07-27,117,1,TRUE
"SM1","E09","i","S","M","E","SM1 E09 i","SM1 E",2018-12-07,250,1,TRUE
"SM1","E10","d","S","M","E","SM1 E10 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E10","i","S","M","E","SM1 E10 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E11","d","S","M","E","SM1 E11 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E11","i","S","M","E","SM1 E11 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E12","d","S","M","E","SM1 E12 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E12","i","S","M","E","SM1 E12 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E13","d","S","M","E","SM1 E13 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E13","i","S","M","E","SM1 E13 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E14","d","S","M","E","SM1 E14 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E14","i","S","M","E","SM1 E14 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E15","d","S","M","E","SM1 E15 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E15","i","S","M","E","SM1 E15 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E16","d","S","M","E","SM1 E16 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E16","i","S","M","E","SM1 E16 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E17","d","S","M","E","SM1 E17 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E17","i","S","M","E","SM1 E17 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E18","d","S","M","E","SM1 E18 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E18","i","S","M","E","SM1 E18 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E19","d","S","M","E","SM1 E19 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E19","i","S","M","E","SM1 E19 i","SM1 E",2019-01-28,302,0,FALSE
"SM1","E20","d","S","M","E","SM1 E20 d","SM1 E",2019-01-28,302,0,FALSE
"SM1","E20","i","S","M","E","SM1 E20 i","SM1 E",2019-01-28,302,0,FALSE
"SM2","A01","d","S","M","A","SM2 A01 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A01","i","S","M","A","SM2 A01 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A02","d","S","M","A","SM2 A02 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A02","i","S","M","A","SM2 A02 i","SM2 A",2018-11-08,221,1,TRUE
"SM2","A03","d","S","M","A","SM2 A03 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A03","i","S","M","A","SM2 A03 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A04","d","S","M","A","SM2 A04 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A04","i","S","M","A","SM2 A04 i","SM2 A",2018-09-24,176,1,TRUE
"SM2","A05","d","S","M","A","SM2 A05 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A05","i","S","M","A","SM2 A05 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A06","d","S","M","A","SM2 A06 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A06","i","S","M","A","SM2 A06 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A07","d","S","M","A","SM2 A07 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A07","i","S","M","A","SM2 A07 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A08","d","S","M","A","SM2 A08 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A08","i","S","M","A","SM2 A08 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A09","d","S","M","A","SM2 A09 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A09","i","S","M","A","SM2 A09 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A10","d","S","M","A","SM2 A10 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A10","i","S","M","A","SM2 A10 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A11","d","S","M","A","SM2 A11 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A11","i","S","M","A","SM2 A11 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A12","d","S","M","A","SM2 A12 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A12","i","S","M","A","SM2 A12 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A13","d","S","M","A","SM2 A13 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A13","i","S","M","A","SM2 A13 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A14","d","S","M","A","SM2 A14 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A14","i","S","M","A","SM2 A14 i","SM2 A",2018-12-07,250,1,TRUE
"SM2","A15","d","S","M","A","SM2 A15 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A15","i","S","M","A","SM2 A15 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A16","d","S","M","A","SM2 A16 d","SM2 A",2018-07-27,117,1,TRUE
"SM2","A16","i","S","M","A","SM2 A16 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A17","d","S","M","A","SM2 A17 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A17","i","S","M","A","SM2 A17 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A18","d","S","M","A","SM2 A18 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A18","i","S","M","A","SM2 A18 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A19","d","S","M","A","SM2 A19 d","SM2 A",2018-11-08,221,1,TRUE
"SM2","A19","i","S","M","A","SM2 A19 i","SM2 A",2019-01-28,302,0,FALSE
"SM2","A20","d","S","M","A","SM2 A20 d","SM2 A",2019-01-28,302,0,FALSE
"SM2","A20","i","S","M","A","SM2 A20 i","SM2 A",2018-11-08,221,1,TRUE
"SM2","B01","d","S","M","B","SM2 B01 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B01","i","S","M","B","SM2 B01 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B02","d","S","M","B","SM2 B02 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B02","i","S","M","B","SM2 B02 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B03","d","S","M","B","SM2 B03 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B03","i","S","M","B","SM2 B03 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B04","d","S","M","B","SM2 B04 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B04","i","S","M","B","SM2 B04 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B05","d","S","M","B","SM2 B05 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B05","i","S","M","B","SM2 B05 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B06","d","S","M","B","SM2 B06 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B06","i","S","M","B","SM2 B06 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B07","d","S","M","B","SM2 B07 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B07","i","S","M","B","SM2 B07 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B08","d","S","M","B","SM2 B08 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B08","i","S","M","B","SM2 B08 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B09","d","S","M","B","SM2 B09 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B09","i","S","M","B","SM2 B09 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B10","d","S","M","B","SM2 B10 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B10","i","S","M","B","SM2 B10 i","SM2 B",2018-06-08,68,1,TRUE
"SM2","B11","d","S","M","B","SM2 B11 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B11","i","S","M","B","SM2 B11 i","SM2 B",2018-12-07,250,1,TRUE
"SM2","B12","d","S","M","B","SM2 B12 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B12","i","S","M","B","SM2 B12 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B13","d","S","M","B","SM2 B13 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B13","i","S","M","B","SM2 B13 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B14","d","S","M","B","SM2 B14 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B14","i","S","M","B","SM2 B14 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B15","d","S","M","B","SM2 B15 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B15","i","S","M","B","SM2 B15 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B16","d","S","M","B","SM2 B16 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B16","i","S","M","B","SM2 B16 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B17","d","S","M","B","SM2 B17 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B17","i","S","M","B","SM2 B17 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B18","d","S","M","B","SM2 B18 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B18","i","S","M","B","SM2 B18 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B19","d","S","M","B","SM2 B19 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B19","i","S","M","B","SM2 B19 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","B20","d","S","M","B","SM2 B20 d","SM2 B",2019-01-28,302,0,FALSE
"SM2","B20","i","S","M","B","SM2 B20 i","SM2 B",2019-01-28,302,0,FALSE
"SM2","C01","d","S","M","C","SM2 C01 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C01","i","S","M","C","SM2 C01 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C02","d","S","M","C","SM2 C02 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C02","i","S","M","C","SM2 C02 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C03","d","S","M","C","SM2 C03 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C03","i","S","M","C","SM2 C03 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C04","d","S","M","C","SM2 C04 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C04","i","S","M","C","SM2 C04 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C05","d","S","M","C","SM2 C05 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C05","i","S","M","C","SM2 C05 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C06","d","S","M","C","SM2 C06 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C06","i","S","M","C","SM2 C06 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C07","d","S","M","C","SM2 C07 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C07","i","S","M","C","SM2 C07 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C08","d","S","M","C","SM2 C08 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C08","i","S","M","C","SM2 C08 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C09","d","S","M","C","SM2 C09 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C09","i","S","M","C","SM2 C09 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C10","d","S","M","C","SM2 C10 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C10","i","S","M","C","SM2 C10 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C11","d","S","M","C","SM2 C11 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C11","i","S","M","C","SM2 C11 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C12","d","S","M","C","SM2 C12 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C12","i","S","M","C","SM2 C12 i","SM2 C",2018-11-08,221,1,TRUE
"SM2","C13","d","S","M","C","SM2 C13 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C13","i","S","M","C","SM2 C13 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C14","d","S","M","C","SM2 C14 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C14","i","S","M","C","SM2 C14 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C15","d","S","M","C","SM2 C15 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C15","i","S","M","C","SM2 C15 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C16","d","S","M","C","SM2 C16 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C16","i","S","M","C","SM2 C16 i","SM2 C",2018-12-07,250,1,TRUE
"SM2","C17","d","S","M","C","SM2 C17 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C17","i","S","M","C","SM2 C17 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C18","d","S","M","C","SM2 C18 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C18","i","S","M","C","SM2 C18 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C19","d","S","M","C","SM2 C19 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C19","i","S","M","C","SM2 C19 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","C20","d","S","M","C","SM2 C20 d","SM2 C",2019-01-28,302,0,FALSE
"SM2","C20","i","S","M","C","SM2 C20 i","SM2 C",2019-01-28,302,0,FALSE
"SM2","D01","d","S","M","D","SM2 D01 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D01","i","S","M","D","SM2 D01 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D02","d","S","M","D","SM2 D02 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D02","i","S","M","D","SM2 D02 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D03","d","S","M","D","SM2 D03 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D03","i","S","M","D","SM2 D03 i","SM2 D",2018-11-08,221,1,TRUE
"SM2","D04","d","S","M","D","SM2 D04 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D04","i","S","M","D","SM2 D04 i","SM2 D",2018-11-08,221,1,TRUE
"SM2","D05","d","S","M","D","SM2 D05 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D05","i","S","M","D","SM2 D05 i","SM2 D",2018-12-07,250,1,TRUE
"SM2","D06","d","S","M","D","SM2 D06 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D06","i","S","M","D","SM2 D06 i","SM2 D",2018-11-08,221,1,TRUE
"SM2","D07","d","S","M","D","SM2 D07 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D07","i","S","M","D","SM2 D07 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D08","d","S","M","D","SM2 D08 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D08","i","S","M","D","SM2 D08 i","SM2 D",2018-12-07,250,1,TRUE
"SM2","D09","d","S","M","D","SM2 D09 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D09","i","S","M","D","SM2 D09 i","SM2 D",2018-11-08,221,1,TRUE
"SM2","D10","d","S","M","D","SM2 D10 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D10","i","S","M","D","SM2 D10 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D11","d","S","M","D","SM2 D11 d","SM2 D",2018-11-23,236,1,TRUE
"SM2","D11","i","S","M","D","SM2 D11 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D12","d","S","M","D","SM2 D12 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D12","i","S","M","D","SM2 D12 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D13","d","S","M","D","SM2 D13 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D13","i","S","M","D","SM2 D13 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D14","d","S","M","D","SM2 D14 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D14","i","S","M","D","SM2 D14 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D15","d","S","M","D","SM2 D15 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D15","i","S","M","D","SM2 D15 i","SM2 D",2018-11-23,236,1,TRUE
"SM2","D16","d","S","M","D","SM2 D16 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D16","i","S","M","D","SM2 D16 i","SM2 D",2018-11-08,221,1,TRUE
"SM2","D17","d","S","M","D","SM2 D17 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D17","i","S","M","D","SM2 D17 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D18","d","S","M","D","SM2 D18 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D18","i","S","M","D","SM2 D18 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D19","d","S","M","D","SM2 D19 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D19","i","S","M","D","SM2 D19 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","D20","d","S","M","D","SM2 D20 d","SM2 D",2019-01-28,302,0,FALSE
"SM2","D20","i","S","M","D","SM2 D20 i","SM2 D",2019-01-28,302,0,FALSE
"SM2","E01","d","S","M","E","SM2 E01 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E01","i","S","M","E","SM2 E01 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E02","d","S","M","E","SM2 E02 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E02","i","S","M","E","SM2 E02 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E03","d","S","M","E","SM2 E03 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E03","i","S","M","E","SM2 E03 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E04","d","S","M","E","SM2 E04 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E04","i","S","M","E","SM2 E04 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E05","d","S","M","E","SM2 E05 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E05","i","S","M","E","SM2 E05 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E06","d","S","M","E","SM2 E06 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E06","i","S","M","E","SM2 E06 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E07","d","S","M","E","SM2 E07 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E07","i","S","M","E","SM2 E07 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E08","d","S","M","E","SM2 E08 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E08","i","S","M","E","SM2 E08 i","SM2 E",2018-11-08,221,1,TRUE
"SM2","E09","d","S","M","E","SM2 E09 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E09","i","S","M","E","SM2 E09 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E10","d","S","M","E","SM2 E10 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E10","i","S","M","E","SM2 E10 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E11","d","S","M","E","SM2 E11 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E11","i","S","M","E","SM2 E11 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E12","d","S","M","E","SM2 E12 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E12","i","S","M","E","SM2 E12 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E13","d","S","M","E","SM2 E13 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E13","i","S","M","E","SM2 E13 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E14","d","S","M","E","SM2 E14 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E14","i","S","M","E","SM2 E14 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E15","d","S","M","E","SM2 E15 d","SM2 E",2018-11-08,221,1,TRUE
"SM2","E15","i","S","M","E","SM2 E15 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E16","d","S","M","E","SM2 E16 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E16","i","S","M","E","SM2 E16 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E17","d","S","M","E","SM2 E17 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E17","i","S","M","E","SM2 E17 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E18","d","S","M","E","SM2 E18 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E18","i","S","M","E","SM2 E18 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E19","d","S","M","E","SM2 E19 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E19","i","S","M","E","SM2 E19 i","SM2 E",2019-01-28,302,0,FALSE
"SM2","E20","d","S","M","E","SM2 E20 d","SM2 E",2019-01-28,302,0,FALSE
"SM2","E20","i","S","M","E","SM2 E20 i","SM2 E",2018-11-08,221,1,TRUE
"SU1","A01","d","S","U","A","SU1 A01 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A01","i","S","U","A","SU1 A01 i","SU1 A",2018-08-17,138,1,TRUE
"SU1","A02","d","S","U","A","SU1 A02 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A02","i","S","U","A","SU1 A02 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A03","d","S","U","A","SU1 A03 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A03","i","S","U","A","SU1 A03 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A04","d","S","U","A","SU1 A04 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A04","i","S","U","A","SU1 A04 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A05","d","S","U","A","SU1 A05 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A05","i","S","U","A","SU1 A05 i","SU1 A",2018-06-29,89,1,TRUE
"SU1","A06","d","S","U","A","SU1 A06 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A06","i","S","U","A","SU1 A06 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A07","d","S","U","A","SU1 A07 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A07","i","S","U","A","SU1 A07 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A08","d","S","U","A","SU1 A08 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A08","i","S","U","A","SU1 A08 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A09","d","S","U","A","SU1 A09 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A09","i","S","U","A","SU1 A09 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A10","d","S","U","A","SU1 A10 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A10","i","S","U","A","SU1 A10 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A11","d","S","U","A","SU1 A11 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A11","i","S","U","A","SU1 A11 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A12","d","S","U","A","SU1 A12 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A12","i","S","U","A","SU1 A12 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A13","d","S","U","A","SU1 A13 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A13","i","S","U","A","SU1 A13 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A14","d","S","U","A","SU1 A14 d","SU1 A",2018-06-29,89,1,TRUE
"SU1","A14","i","S","U","A","SU1 A14 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A15","d","S","U","A","SU1 A15 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A15","i","S","U","A","SU1 A15 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A16","d","S","U","A","SU1 A16 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A16","i","S","U","A","SU1 A16 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A17","d","S","U","A","SU1 A17 d","SU1 A",2018-09-14,166,1,TRUE
"SU1","A17","i","S","U","A","SU1 A17 i","SU1 A",2018-08-17,138,1,TRUE
"SU1","A18","d","S","U","A","SU1 A18 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A18","i","S","U","A","SU1 A18 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A19","d","S","U","A","SU1 A19 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A19","i","S","U","A","SU1 A19 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","A20","d","S","U","A","SU1 A20 d","SU1 A",2019-01-15,289,0,FALSE
"SU1","A20","i","S","U","A","SU1 A20 i","SU1 A",2019-01-15,289,0,FALSE
"SU1","B01","d","S","U","B","SU1 B01 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B01","i","S","U","B","SU1 B01 i","SU1 B",2018-08-17,138,1,TRUE
"SU1","B02","d","S","U","B","SU1 B02 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B02","i","S","U","B","SU1 B02 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B03","d","S","U","B","SU1 B03 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B03","i","S","U","B","SU1 B03 i","SU1 B",2018-09-14,166,1,TRUE
"SU1","B04","d","S","U","B","SU1 B04 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B04","i","S","U","B","SU1 B04 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B05","d","S","U","B","SU1 B05 d","SU1 B",2018-06-29,89,1,TRUE
"SU1","B05","i","S","U","B","SU1 B05 i","SU1 B",2018-06-29,89,1,TRUE
"SU1","B06","d","S","U","B","SU1 B06 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B06","i","S","U","B","SU1 B06 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B07","d","S","U","B","SU1 B07 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B07","i","S","U","B","SU1 B07 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B08","d","S","U","B","SU1 B08 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B08","i","S","U","B","SU1 B08 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B09","d","S","U","B","SU1 B09 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B09","i","S","U","B","SU1 B09 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B10","d","S","U","B","SU1 B10 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B10","i","S","U","B","SU1 B10 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B11","d","S","U","B","SU1 B11 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B11","i","S","U","B","SU1 B11 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B12","d","S","U","B","SU1 B12 d","SU1 B",2018-06-29,89,1,TRUE
"SU1","B12","i","S","U","B","SU1 B12 i","SU1 B",2018-10-13,195,1,TRUE
"SU1","B13","d","S","U","B","SU1 B13 d","SU1 B",2018-06-29,89,1,TRUE
"SU1","B13","i","S","U","B","SU1 B13 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B14","d","S","U","B","SU1 B14 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B14","i","S","U","B","SU1 B14 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B15","d","S","U","B","SU1 B15 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B15","i","S","U","B","SU1 B15 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B16","d","S","U","B","SU1 B16 d","SU1 B",2019-01-15,289,0,FALSE
